Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Day,Quarter,IsWeekend,Log_Weekly_Sales,WeekOfYear
18,2012-03-23,1031139.3,0,58.06,3.889,137.6552903,8.075,2012,3,23,1,0,13.84617583521515,12
18,2012-03-30,1009121.2,0,45.35,3.921,137.7261935,8.075,2012,3,30,1,0,13.824591402012432,13
18,2012-04-06,1200815.3,0,43.8,3.957,137.7970968,8.304,2012,4,6,2,0,13.99851213349307,14
18,2012-04-13,998443.5,0,47.75,4.025,137.868,8.304,2012,4,13,2,0,13.813953846918132,15
18,2012-04-20,1025813.8,0,60.88,4.046,137.9230667,8.304,2012,4,20,2,0,13.840997781596922,16
18,2012-04-27,961186.23,0,50.43,4.023,137.9781333,8.304,2012,4,27,2,0,13.77592449727971,17
18,2012-05-04,1050027.89,0,49.66,3.991,138.0332,8.304,2012,5,4,2,0,13.86432823604091,18
18,2012-05-11,1060433.1,0,57.44,3.947,138.0882667,8.304,2012,5,11,2,0,13.87418891055631,19
18,2012-05-18,1047444.59,0,62.31,3.899,138.1065806,8.304,2012,5,18,2,0,13.861864986708596,20
18,2012-05-25,1088446.58,0,65.48,3.85,138.1101935,8.304,2012,5,25,2,0,13.900263000481488,21
18,2012-06-01,1118313.7,0,71.42,3.798,138.1138065,8.304,2012,6,1,2,0,13.927333377882045,22
18,2012-06-08,1110479.94,0,59.1,3.746,138.1174194,8.304,2012,6,8,2,0,13.920303758729434,23
18,2012-06-15,1057425.83,0,66.58,3.683,138.1295333,8.304,2012,6,15,2,0,13.871348996019368,24
18,2012-06-22,1080357.89,0,70.92,3.629,138.1629,8.304,2012,6,22,2,0,13.892803849454696,25
18,2012-06-29,1097006.3,0,70.17,3.577,138.1962667,8.304,2012,6,29,2,0,13.908096393747533,26
18,2012-07-06,1158247.31,0,76.08,3.538,138.2296333,8.535,2012,7,6,3,0,13.962419344180054,27
18,2012-07-13,1024784.92,0,75.09,3.561,138.263,8.535,2012,7,13,3,0,13.839994290204078,28
18,2012-07-20,1033543.56,0,77.43,3.61,138.2331935,8.535,2012,7,20,3,0,13.84850477280102,29
18,2012-07-27,924506.26,0,72.97,3.701,138.2033871,8.535,2012,7,27,3,0,13.737016182671939,30
18,2012-08-03,1052066.58,0,72.67,3.698,138.1735806,8.535,2012,8,3,3,0,13.866267909760248,31
18,2012-08-10,967304.07,0,75.7,3.772,138.1437742,8.535,2012,8,10,3,0,13.782269205550472,32
18,2012-08-17,1048134.24,0,73.25,3.84,138.1857097,8.535,2012,8,17,3,0,13.862523181338958,33
18,2012-08-24,1145840.91,0,68.52,3.874,138.2814516,8.535,2012,8,24,3,0,13.95165021735175,34
18,2012-08-31,1117097.23,0,70.09,3.884,138.3771935,8.535,2012,8,31,3,0,13.926245015097923,35
18,2012-09-07,1083521.24,1,71.85,3.921,138.4729355,8.535,2012,9,7,3,0,13.895727625820806,36
18,2012-09-14,960476.1,0,64.45,3.988,138.5673,8.535,2012,9,14,3,0,13.77518541915744,37
18,2012-09-21,971386.65,0,60.23,4.056,138.6534,8.535,2012,9,21,3,0,13.78648089520374,38
18,2012-09-28,1002856.2,0,58.24,4.018,138.7395,8.535,2012,9,28,3,0,13.818363683926735,39
18,2012-10-05,1092204.79,0,59.68,4.027,138.8256,8.243,2012,10,5,4,0,13.90370986991302,40
18,2012-10-12,1074079.0,0,50.97,4.029,138.9117,8.243,2012,10,12,4,0,13.886975039172578,41
18,2012-10-19,1048706.75,0,51.96,4.0,138.8336129,8.243,2012,10,19,4,0,13.86306924989722,42
18,2012-10-26,1127516.25,0,56.09,3.917,138.7281613,8.243,2012,10,26,4,0,13.935528649576748,43
19,2010-02-05,1507637.17,0,20.96,2.954,131.5279032,8.35,2010,2,5,1,0,14.226054858441453,5
19,2010-02-12,1536549.95,1,23.22,2.94,131.5866129,8.35,2010,2,12,1,0,14.245050819781621,6
19,2010-02-19,1515976.11,0,28.57,2.909,131.637,8.35,2010,2,19,1,0,14.231570746125874,7
19,2010-02-26,1373270.06,0,30.33,2.91,131.686,8.35,2010,2,26,1,0,14.132706086969305,8
19,2010-03-05,1495844.57,0,32.92,2.919,131.735,8.35,2010,3,5,1,0,14.218202203578494,9
19,2010-03-12,1467889.2,0,39.06,2.938,131.784,8.35,2010,3,12,1,0,14.199336689718937,10
19,2010-03-19,1332940.35,0,43.74,2.96,131.8242903,8.35,2010,3,19,1,0,14.102898599693258,11
19,2010-03-26,1427023.45,0,39.07,2.963,131.863129,8.35,2010,3,26,1,0,14.171102030159423,12
19,2010-04-02,1642970.27,0,45.26,2.957,131.9019677,8.185,2010,4,2,2,0,14.31201691056098,13
19,2010-04-09,1489613.32,0,55.66,2.992,131.9408065,8.185,2010,4,9,2,0,14.214027798777744,14
19,2010-04-16,1460354.67,0,49.67,3.01,131.9809,8.185,2010,4,16,2,0,14.194190573605562,15
19,2010-04-23,1456793.33,0,46.87,3.021,132.0226667,8.185,2010,4,23,2,0,14.191748915295705,16
19,2010-04-30,1405065.57,0,49.89,3.042,132.0644333,8.185,2010,4,30,2,0,14.155595240410468,17
19,2010-05-07,1566219.77,0,62.54,3.095,132.1062,8.185,2010,5,7,2,0,14.264176122608054,18
19,2010-05-14,1437319.45,0,46.53,3.112,132.152129,8.185,2010,5,14,2,0,14.17829113950462,19
19,2010-05-21,1377716.17,0,57.53,3.096,132.2230323,8.185,2010,5,21,2,0,14.13593846275535,20
19,2010-05-28,1648882.62,0,68.85,3.046,132.2939355,8.185,2010,5,28,2,0,14.315609022944393,21
19,2010-06-04,1519013.49,0,68.88,3.006,132.3648387,8.185,2010,6,4,2,0,14.233572320702919,22
19,2010-06-11,1410683.94,0,61.64,2.972,132.4357419,8.185,2010,6,11,2,0,14.159585917454464,23
19,2010-06-18,1457314.39,0,66.25,2.942,132.4733333,8.185,2010,6,18,2,0,14.19210652709184,24
19,2010-06-25,1450407.32,0,72.3,2.958,132.4976,8.185,2010,6,25,2,0,14.187355674754919,25
19,2010-07-02,1549018.68,0,66.25,2.958,132.5218667,8.099,2010,7,2,3,0,14.253132824289247,26
19,2010-07-09,1577541.24,0,78.22,2.94,132.5461333,8.099,2010,7,9,3,0,14.271378649584186,27
19,2010-07-16,1412157.02,0,74.6,2.933,132.5667742,8.099,2010,7,16,3,0,14.160629602954927,28
19,2010-07-23,1372043.71,0,74.68,2.924,132.5825806,8.099,2010,7,23,3,0,14.131812674200564,29
19,2010-07-30,1366395.96,0,72.83,2.932,132.5983871,8.099,2010,7,30,3,0,14.127687877189611,30
19,2010-08-06,1492060.89,0,74.2,2.942,132.6141935,8.099,2010,8,6,3,0,14.215669540118764,31
19,2010-08-13,1418027.08,0,72.71,2.923,132.63,8.099,2010,8,13,3,0,14.164777788416929,32
19,2010-08-20,1419383.19,0,72.22,2.913,132.6616129,8.099,2010,8,20,3,0,14.165733666501756,33
19,2010-08-27,1557888.16,0,66.4,2.885,132.6932258,8.099,2010,8,27,3,0,14.25884236039171,34
19,2010-09-03,1623519.64,0,74.69,2.86,132.7248387,8.099,2010,9,3,3,0,14.300107583718017,35
19,2010-09-10,1591453.39,1,63.36,2.837,132.7564516,8.099,2010,9,10,3,0,14.28015886679535,36
19,2010-09-17,1386789.31,0,58.68,2.846,132.7670667,8.099,2010,9,17,3,0,14.142502505459682,37
19,2010-09-24,1318343.58,0,63.43,2.837,132.7619333,8.099,2010,9,24,3,0,14.091887401452844,38
19,2010-10-01,1379456.3,0,59.91,2.84,132.7568,8.067,2010,10,1,4,0,14.137200718916487,39
19,2010-10-08,1428960.72,0,53.74,2.903,132.7516667,8.067,2010,10,8,4,0,14.17245866858959,40
19,2010-10-15,1369317.63,0,51.32,2.999,132.7633548,8.067,2010,10,15,4,0,14.129823823719628,41
19,2010-10-22,1357154.71,0,48.45,3.049,132.8170968,8.067,2010,10,22,4,0,14.120901677996926,42
19,2010-10-29,1404576.48,0,56.11,3.055,132.8708387,8.067,2010,10,29,4,0,14.155247089544211,43
19,2010-11-05,1435379.25,0,41.78,3.049,132.9245806,8.067,2010,11,5,4,0,14.176940354652572,44
19,2010-11-12,1490235.86,0,40.3,3.065,132.9783226,8.067,2010,11,12,4,0,14.214445631730769,45
19,2010-11-19,1377593.1,0,44.22,3.138,132.9172,8.067,2010,11,19,4,0,14.135849129835748,46
19,2010-11-26,1993367.83,1,42.62,3.186,132.8369333,8.067,2010,11,26,4,0,14.505336644792457,47
19,2010-12-03,1615987.96,0,36.64,3.2,132.7566667,8.067,2010,12,3,4,0,14.295457686356674,48
19,2010-12-10,1799070.98,0,25.12,3.255,132.6764,8.067,2010,12,10,4,0,14.402781523249534,49
19,2010-12-17,1911967.44,0,26.83,3.301,132.6804516,8.067,2010,12,17,4,0,14.463643866181103,50
19,2010-12-24,2678206.42,0,26.05,3.309,132.7477419,8.067,2010,12,24,4,0,14.800658255557277,51
19,2010-12-31,1275146.94,1,28.65,3.336,132.8150323,8.067,2010,12,31,4,0,14.058572761216093,52
19,2011-01-07,1224175.99,0,31.34,3.351,132.8823226,7.771,2011,1,7,1,0,14.017779331274086,1
19,2011-01-14,1181204.53,0,21.68,3.367,132.9510645,7.771,2011,1,14,1,0,13.982046110520594,2
19,2011-01-21,1212967.84,0,22.8,3.391,133.0285161,7.771,2011,1,21,1,0,14.008581499220307,3
19,2011-01-28,1284185.49,0,20.66,3.402,133.1059677,7.771,2011,1,28,1,0,14.06563599411855,4
19,2011-02-04,1370562.11,0,21.02,3.4,133.1834194,7.771,2011,2,4,1,0,14.130732242552028,5
19,2011-02-11,1430851.11,1,21.79,3.416,133.260871,7.771,2011,2,11,1,0,14.173780705888314,6
19,2011-02-18,1457270.16,0,34.74,3.42,133.3701429,7.771,2011,2,18,1,0,14.192076176303319,7
19,2011-02-25,1296658.47,0,23.24,3.452,133.4921429,7.771,2011,2,25,1,0,14.075301876782582,8
19,2011-03-04,1433569.44,0,29.28,3.605,133.6141429,7.771,2011,3,4,1,0,14.175678701570577,9
19,2011-03-11,1351450.43,0,35.59,3.752,133.7361429,7.771,2011,3,11,1,0,14.116689706206023,10
19,2011-03-18,1257972.37,0,40.32,3.796,133.8492258,7.771,2011,3,18,1,0,14.045012547497004,11
19,2011-03-25,1266564.94,0,33.26,3.789,133.9587419,7.771,2011,3,25,1,0,14.051819811813907,12
19,2011-04-01,1305950.22,0,30.68,3.811,134.0682581,7.658,2011,4,1,2,0,14.082442237431833,13
19,2011-04-08,1419911.91,0,41.26,3.895,134.1777742,7.658,2011,4,8,2,0,14.166106096710706,14
19,2011-04-15,1392093.04,0,48.67,3.981,134.2784667,7.658,2011,4,15,2,0,14.146319675065863,15
19,2011-04-22,1514288.82,0,41.66,4.061,134.3571,7.658,2011,4,22,2,0,14.230457121344061,16
19,2011-04-29,1297237.7,0,54.23,4.117,134.4357333,7.658,2011,4,29,2,0,14.075748486457801,17
19,2011-05-06,1451953.95,0,50.43,4.192,134.5143667,7.658,2011,5,6,2,0,14.188421447714758,18
19,2011-05-13,1429143.06,0,54.2,4.211,134.593,7.658,2011,5,13,2,0,14.172586263587315,19
19,2011-05-20,1355234.3,0,52.8,4.202,134.6803871,7.658,2011,5,20,2,0,14.11948565035651,20
19,2011-05-27,1388553.11,0,63.2,4.134,134.7677742,7.658,2011,5,27,2,0,14.143773555081308,21
19,2011-06-03,1457345.75,0,66.01,4.069,134.8551613,7.658,2011,6,3,2,0,14.19212804588098,22
19,2011-06-10,1467473.63,0,68.26,4.025,134.9425484,7.658,2011,6,10,2,0,14.19905354263035,23
19,2011-06-17,1418973.62,0,64.02,3.989,135.0837333,7.658,2011,6,17,2,0,14.16544507014713,24
19,2011-06-24,1440785.7,0,68.4,3.964,135.2652667,7.658,2011,6,24,2,0,14.180699841818491,25
19,2011-07-01,1462731.93,0,67.64,3.916,135.4468,7.806,2011,7,1,3,0,14.195817113782356,26
19,2011-07-08,1465489.75,0,73.2,3.886,135.6283333,7.806,2011,7,8,3,0,14.197700727274201,27
19,2011-07-15,1391580.41,0,73.7,3.915,135.7837419,7.806,2011,7,15,3,0,14.145951363446924,28
19,2011-07-22,1377119.45,0,79.37,3.972,135.8738387,7.806,2011,7,22,3,0,14.135505246652157,29
19,2011-07-29,1298775.8,0,74.86,4.004,135.9639355,7.806,2011,7,29,3,0,14.07693345640885,30
19,2011-08-05,1408968.55,0,73.84,4.02,136.0540323,7.806,2011,8,5,3,0,14.158369179575613,31
19,2011-08-12,1360969.45,0,70.92,3.995,136.144129,7.806,2011,8,12,3,0,14.123708569421407,32
19,2011-08-19,1391792.69,0,71.14,3.942,136.183129,7.806,2011,8,19,3,0,14.14610389768524,33
19,2011-08-26,1547729.24,0,69.34,3.906,136.2136129,7.806,2011,8,26,3,0,14.252300054380258,34
19,2011-09-02,1609951.02,0,69.27,3.879,136.2440968,7.806,2011,9,2,3,0,14.291714935274344,35
19,2011-09-09,1566712.79,1,68.28,3.93,136.2745806,7.806,2011,9,9,3,0,14.264490856283226,36
19,2011-09-16,1365633.53,0,62.76,3.937,136.3145,7.806,2011,9,16,3,0,14.127129735731446,37
19,2011-09-23,1300375.76,0,61.32,3.899,136.367,7.806,2011,9,23,3,0,14.078164595828014,38
19,2011-09-30,1330757.22,0,64.99,3.858,136.4195,7.806,2011,9,30,3,0,14.101259427983802,39
19,2011-10-07,1461718.87,0,53.1,3.775,136.472,7.866,2011,10,7,4,0,14.19512429354568,40
19,2011-10-14,1318905.53,0,61.86,3.744,136.5150968,7.866,2011,10,14,4,0,14.09231356489733,41
19,2011-10-21,1374863.1,0,52.05,3.757,136.5017742,7.866,2011,10,21,4,0,14.133865447834538,42
19,2011-10-28,1396612.36,0,46.49,3.757,136.4884516,7.866,2011,10,28,4,0,14.149560835437391,43
19,2011-11-04,1480289.64,0,44.97,3.738,136.475129,7.866,2011,11,4,4,0,14.207749004838966,44
19,2011-11-11,1502078.93,0,48.22,3.719,136.4618065,7.866,2011,11,11,4,0,14.222361325602694,45
19,2011-11-18,1411835.57,0,48.21,3.717,136.4666667,7.866,2011,11,18,4,0,14.160401946710452,46
19,2011-11-25,1974646.78,1,42.75,3.689,136.4788,7.866,2011,11,25,4,0,14.49590060117252,47
19,2011-12-02,1484708.38,0,45.67,3.666,136.4909333,7.866,2011,12,2,4,0,14.210729607362765,48
19,2011-12-09,1713769.06,0,40.18,3.627,136.5030667,7.866,2011,12,9,4,0,14.354206215114734,49
19,2011-12-16,1852179.15,0,37.07,3.611,136.5335161,7.866,2011,12,16,4,0,14.431873962675672,50
19,2011-12-23,2480159.47,0,36.09,3.587,136.5883871,7.866,2011,12,23,4,0,14.723833821693006,51
19,2011-12-30,1405168.06,1,31.65,3.566,136.6432581,7.866,2011,12,30,4,0,14.155668180913358,52
19,2012-01-06,1266570.4,0,31.84,3.585,136.698129,7.943,2012,1,6,1,0,14.051824122673736,1
19,2012-01-13,1182198.7,0,37.08,3.666,136.753,7.943,2012,1,13,1,0,13.982887413608205,2
19,2012-01-20,1237104.73,0,23.44,3.705,136.8564194,7.943,2012,1,20,1,0,14.028285120640374,3
19,2012-01-27,1279623.26,0,32.41,3.737,136.9598387,7.943,2012,1,27,1,0,14.062077045927483,4
19,2012-02-03,1345311.65,0,36.22,3.796,137.0632581,7.943,2012,2,3,1,0,14.112136997536538,5
19,2012-02-10,1499496.67,1,32.61,3.826,137.1666774,7.943,2012,2,10,1,0,14.22064072331871,6
19,2012-02-17,1424720.27,0,30.95,3.874,137.2583103,7.943,2012,2,17,1,0,14.169486752552713,7
19,2012-02-24,1352470.09,0,33.91,3.917,137.3411034,7.943,2012,2,24,1,0,14.117443914243266,8
19,2012-03-02,1308977.05,0,34.83,3.983,137.4238966,7.943,2012,3,2,1,0,14.08475727622585,9
19,2012-03-09,1358816.46,0,38.15,4.021,137.5066897,7.943,2012,3,9,1,0,14.122125364759164,10
19,2012-03-16,1312849.1,0,48.2,4.021,137.5843871,7.943,2012,3,16,1,0,14.087710980735508,11
19,2012-03-23,1342254.55,0,56.72,4.054,137.6552903,7.943,2012,3,23,1,0,14.109862003124471,12
19,2012-03-30,1327139.35,0,43.47,4.098,137.7261935,7.943,2012,3,30,1,0,14.09853707260483,13
19,2012-04-06,1631737.68,0,40.23,4.143,137.7970968,8.15,2012,4,6,2,0,14.305156679136186,14
19,2012-04-13,1365098.46,0,44.42,4.187,137.868,8.15,2012,4,13,2,0,14.126737848415575,15
19,2012-04-20,1255087.26,0,55.2,4.17,137.9230667,8.15,2012,4,20,2,0,14.042716454768442,16
19,2012-04-27,1285897.24,0,42.45,4.163,137.9781333,8.15,2012,4,27,2,0,14.066968051566404,17
19,2012-05-04,1405007.44,0,50.76,4.124,138.0332,8.15,2012,5,4,2,0,14.155553867849378,18
19,2012-05-11,1442873.22,0,55.33,4.055,138.0882667,8.15,2012,5,11,2,0,14.182147668329698,19
19,2012-05-18,1366937.1,0,58.81,4.029,138.1065806,8.15,2012,5,18,2,0,14.128083833042218,20
19,2012-05-25,1485540.28,0,67.79,3.979,138.1101935,8.15,2012,5,25,2,0,14.211289762122062,21
19,2012-06-01,1450733.29,0,68.18,3.915,138.1138065,8.15,2012,6,1,2,0,14.18758039311261,22
19,2012-06-08,1390122.11,0,60.19,3.871,138.1174194,8.15,2012,6,8,2,0,14.144902869530254,23
19,2012-06-15,1440263.15,0,68.19,3.786,138.1295333,8.15,2012,6,15,2,0,14.180337092229582,24
19,2012-06-22,1468350.36,0,75.83,3.722,138.1629,8.15,2012,6,22,2,0,14.199650805566948,25
19,2012-06-29,1379652.65,0,69.92,3.667,138.1962667,8.15,2012,6,29,2,0,14.137343047372203,26
19,2012-07-06,1557120.44,0,76.07,3.646,138.2296333,8.193,2012,7,6,3,0,14.258349443921029,27
19,2012-07-13,1321741.35,0,73.17,3.689,138.263,8.193,2012,7,13,3,0,14.094461386299598,28
19,2012-07-20,1317672.92,0,76.17,3.732,138.2331935,8.193,2012,7,20,3,0,14.091378558275553,29
19,2012-07-27,1248915.43,0,74.43,3.82,138.2033871,8.193,2012,7,27,3,0,14.037786877341551,30
19,2012-08-03,1342123.78,0,73.41,3.819,138.1735806,8.193,2012,8,3,3,0,14.109764572817266,31
19,2012-08-10,1408907.89,0,74.45,3.863,138.1437742,8.193,2012,8,10,3,0,14.158326125908607,32
19,2012-08-17,1375101.26,0,69.83,3.963,138.1857097,8.193,2012,8,17,3,0,14.13403865722652,33
19,2012-08-24,1544653.37,0,66.66,3.997,138.2814516,8.193,2012,8,24,3,0,14.250310734549586,34
19,2012-08-31,1542719.87,0,71.85,4.026,138.3771935,8.193,2012,8,31,3,0,14.249058214138252,35
19,2012-09-07,1497073.82,1,72.2,4.076,138.4729355,8.193,2012,9,7,3,0,14.21902364211273,36
19,2012-09-14,1370653.41,0,65.08,4.088,138.5673,8.193,2012,9,14,3,0,14.130798855288425,37
19,2012-09-21,1338572.29,0,60.62,4.203,138.6534,8.193,2012,9,21,3,0,14.10711489576665,38
19,2012-09-28,1338299.02,0,56.81,4.158,138.7395,8.193,2012,9,28,3,0,14.106910724728799,39
19,2012-10-05,1408016.1,0,59.86,4.151,138.8256,7.992,2012,10,5,4,0,14.15769296051274,40
19,2012-10-12,1352809.5,0,48.29,4.186,138.9117,7.992,2012,10,12,4,0,14.117694838215865,41
19,2012-10-19,1321102.35,0,53.44,4.153,138.8336129,7.992,2012,10,19,4,0,14.09397781662888,42
19,2012-10-26,1322117.96,0,56.49,4.071,138.7281613,7.992,2012,10,26,4,0,14.09474628021678,43
20,2010-02-05,2401395.47,0,25.92,2.784,204.2471935,8.187,2010,2,5,1,0,14.691560988601827,5
20,2010-02-12,2109107.9,1,22.12,2.773,204.3857472,8.187,2010,2,12,1,0,14.5617760939742,6
20,2010-02-19,2161549.76,0,25.43,2.745,204.4321004,8.187,2010,2,19,1,0,14.586336466505966,7
20,2010-02-26,1898193.95,0,32.32,2.754,204.4630869,8.187,2010,2,26,1,0,14.45641396625986,8
20,2010-03-05,2119213.72,0,31.75,2.777,204.4940734,8.187,2010,3,5,1,0,14.566556162933239,9
20,2010-03-12,2010974.84,0,43.82,2.818,204.5250598,8.187,2010,3,12,1,0,14.5141306547592,10
20,2010-03-19,1951848.43,0,47.32,2.844,204.3782258,8.187,2010,3,19,1,0,14.484287906709527,11
20,2010-03-26,1894742.95,0,50.49,2.854,204.201755,8.187,2010,3,26,1,0,14.454594268635796,12
20,2010-04-02,2405395.22,0,51.0,2.85,204.0252842,7.856,2010,4,2,2,0,14.693225196393213,13
20,2010-04-09,2007796.26,0,65.1,2.869,203.8488134,7.856,2010,4,9,2,0,14.512548788560876,14
20,2010-04-16,1985784.59,0,55.43,2.899,203.7307486,7.856,2010,4,16,2,0,14.501525157034001,15
20,2010-04-23,1878862.42,0,50.65,2.902,203.6905586,7.856,2010,4,23,2,0,14.446177588153944,16
20,2010-04-30,1919053.21,0,54.75,2.921,203.6503685,7.856,2010,4,30,2,0,14.467343023678906,17
20,2010-05-07,2137202.38,0,66.74,2.966,203.6101784,7.856,2010,5,7,2,0,14.575008700573019,18
20,2010-05-14,2033211.62,0,55.91,2.982,203.6133915,7.856,2010,5,14,2,0,14.525127671500012,19
20,2010-05-21,1893736.9,0,60.38,2.958,203.8770235,7.856,2010,5,21,2,0,14.45406315878046,20
20,2010-05-28,2065984.95,0,70.97,2.899,204.1406556,7.856,2010,5,28,2,0,14.541118128057764,21
20,2010-06-04,2203619.35,0,72.52,2.847,204.4042877,7.856,2010,6,4,2,0,14.605612179426421,22
20,2010-06-11,2100489.79,0,67.32,2.809,204.6679198,7.856,2010,6,11,2,0,14.557681584911645,23
20,2010-06-18,2091903.63,0,72.62,2.78,204.670036,7.856,2010,6,18,2,0,14.553585515173678,24
20,2010-06-25,1973135.87,0,75.17,2.808,204.5675459,7.856,2010,6,25,2,0,14.495135154114118,25
20,2010-07-02,2143676.77,0,70.1,2.815,204.4650559,7.527,2010,7,2,3,0,14.578033496034294,26
20,2010-07-09,2107285.85,0,78.09,2.793,204.3625658,7.527,2010,7,9,3,0,14.560911824953239,27
20,2010-07-16,2031852.16,0,75.14,2.783,204.3571656,7.527,2010,7,16,3,0,14.52445882128983,28
20,2010-07-23,1900535.9,0,77.75,2.771,204.4812188,7.527,2010,7,23,3,0,14.457646983166127,29
20,2010-07-30,1955896.59,0,76.03,2.781,204.605272,7.527,2010,7,30,3,0,14.486359771355517,30
20,2010-08-06,1910177.38,0,74.57,2.784,204.7293252,7.527,2010,8,6,3,0,14.462707188332146,31
20,2010-08-13,2071022.45,0,75.98,2.805,204.8533784,7.527,2010,8,13,3,0,14.543553463345967,32
20,2010-08-20,1975374.56,0,75.34,2.779,204.8217044,7.527,2010,8,20,3,0,14.496269095201841,33
20,2010-08-27,1946369.57,0,70.51,2.755,204.7900305,7.527,2010,8,27,3,0,14.48147695011519,34
20,2010-09-03,2121561.41,0,75.5,2.715,204.7583566,7.527,2010,9,3,3,0,14.567663361056539,35
20,2010-09-10,2014954.79,1,65.02,2.699,204.7266827,7.527,2010,9,10,3,0,14.516107812675575,36
20,2010-09-17,1948359.78,0,65.28,2.706,204.7513279,7.527,2010,9,17,3,0,14.482498951375035,37
20,2010-09-24,1789687.65,0,69.37,2.713,204.8182126,7.527,2010,9,24,3,0,14.397552224140387,38
20,2010-10-01,1933719.21,0,61.08,2.707,204.8850973,7.484,2010,10,1,4,0,14.474956275450168,39
20,2010-10-08,2060389.27,0,51.5,2.764,204.951982,7.484,2010,10,8,4,0,14.538405974278414,40
20,2010-10-15,1950676.39,0,59.17,2.868,205.0137637,7.484,2010,10,15,4,0,14.483687249704824,41
20,2010-10-22,1893955.27,0,50.52,2.917,205.0627881,7.484,2010,10,22,4,0,14.454178463760451,42
20,2010-10-29,1891816.0,0,57.56,2.921,205.1118126,7.484,2010,10,29,4,0,14.453048300871588,43
20,2010-11-05,2184316.64,0,42.78,2.917,205.160837,7.484,2010,11,5,4,0,14.596814044832065,44
20,2010-11-12,2187765.28,0,42.38,2.931,205.2098614,7.484,2010,11,12,4,0,14.598391617805655,45
20,2010-11-19,2105058.91,0,45.88,3.0,205.0992811,7.484,2010,11,19,4,0,14.55985448550122,46
20,2010-11-26,2811634.04,1,46.66,3.039,204.9621,7.484,2010,11,26,4,0,14.849276736860945,47
20,2010-12-03,2416051.17,0,35.47,3.046,204.8249189,7.484,2010,12,3,4,0,14.697645431346752,48
20,2010-12-10,2752122.08,0,24.27,3.109,204.6877378,7.484,2010,12,10,4,0,14.827883200872499,49
20,2010-12-17,2819193.17,0,24.07,3.14,204.6321194,7.484,2010,12,17,4,0,14.851961646759317,50
20,2010-12-24,3766687.43,0,25.17,3.141,204.6376731,7.484,2010,12,24,4,0,15.141706772873874,51
20,2010-12-31,1799737.79,1,28.85,3.179,204.6432267,7.484,2010,12,31,4,0,14.403152095669284,52
20,2011-01-07,1843030.95,0,31.43,3.193,204.6487803,7.343,2011,1,7,1,0,14.426922572367133,1
20,2011-01-14,1884345.01,0,20.39,3.205,204.7026042,7.343,2011,1,14,1,0,14.449091374368068,2
20,2011-01-21,1781805.66,0,27.43,3.229,205.0460497,7.343,2011,1,21,1,0,14.393138385054938,3
20,2011-01-28,1761506.68,0,23.21,3.237,205.3894952,7.343,2011,1,28,1,0,14.381680636674448,4
20,2011-02-04,2351143.07,0,28.58,3.231,205.7329407,7.343,2011,2,4,1,0,14.670412605950897,5
20,2011-02-11,2211388.14,1,25.38,3.239,206.0763862,7.343,2011,2,11,1,0,14.609131446162218,6
20,2011-02-18,2258616.24,0,42.95,3.245,206.3694701,7.343,2011,2,18,1,0,14.630263343289595,7
20,2011-02-25,1938608.52,0,33.2,3.274,206.6424093,7.343,2011,2,25,1,0,14.47748153178893,8
20,2011-03-04,2143424.61,0,37.33,3.433,206.9153485,7.343,2011,3,4,1,0,14.577915859496082,9
20,2011-03-11,1990932.77,0,39.53,3.582,207.1882876,7.343,2011,3,11,1,0,14.50411431780194,10
20,2011-03-18,1931668.64,0,44.8,3.631,207.4283845,7.343,2011,3,18,1,0,14.473895285344677,11
20,2011-03-25,1824711.21,0,44.83,3.625,207.6553444,7.343,2011,3,25,1,0,14.416932839413171,12
20,2011-04-01,1927993.09,0,32.43,3.638,207.8823043,7.287,2011,4,1,2,0,14.471990688795232,13
20,2011-04-08,2027056.39,0,47.09,3.72,208.1092642,7.287,2011,4,8,2,0,14.522095737810842,14
20,2011-04-15,2057406.33,0,55.0,3.821,208.3172811,7.287,2011,4,15,2,0,14.536957170421822,15
20,2011-04-22,2313861.81,0,52.56,3.892,208.4779405,7.287,2011,4,22,2,0,14.654428898029213,16
20,2011-04-29,1881788.19,0,62.97,3.962,208.6386,7.287,2011,4,29,2,0,14.447733579038356,17
20,2011-05-06,2090838.44,0,53.41,4.046,208.7992595,7.287,2011,5,6,2,0,14.553076189235872,18
20,2011-05-13,2036748.53,0,62.26,4.066,208.9599189,7.287,2011,5,13,2,0,14.526865727413073,19
20,2011-05-20,1953416.06,0,59.01,4.062,208.7583165,7.287,2011,5,20,2,0,14.485090735447702,20
20,2011-05-27,1944433.17,0,69.12,3.985,208.556714,7.287,2011,5,27,2,0,14.480481577543562,21
20,2011-06-03,2182246.69,0,73.51,3.922,208.3551116,7.287,2011,6,3,2,0,14.595865954056539,22
20,2011-06-10,2135062.04,0,73.64,3.881,208.1535092,7.287,2011,6,10,2,0,14.574006731141035,23
20,2011-06-17,2065191.27,0,66.41,3.842,208.1265604,7.287,2011,6,17,2,0,14.540733889001737,24
20,2011-06-24,1950826.32,0,72.4,3.804,208.2306018,7.287,2011,6,24,2,0,14.483764107230943,25
20,2011-07-01,2053165.41,0,69.66,3.748,208.3346432,7.274,2011,7,1,3,0,14.534893749705901,26
